མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།
,,3004,5,《པེ་》《སྣར་》,༽པ།,
,a,3005,,,,
,1290,3006,1,《པེ་》《སྣར་》,༼པ།,
,,3007,2,《པེ་》《སྣར་》,རྟགས།,
,,3008,3,《པེ་》《སྣར་》,གཟོ།,
,,3009,4,《པེ་》《སྣར་》,བསམ།,
,,3010,5,《པེ་》,བསྒོམ།,
,a,,6,《པེ་》《སྣར་》,བསྒོམ།,
,1291,3011,1,《པེ་》《སྣར་》,༼ནི།,
,,3012,2,《པེ་》《སྣར་》,ལས།,
,,3013,3,《པེ་》《སྣར་》,གྱུར།,
,,3014,4,《པེ་》《སྣར་》,གྱུར།,
,1292,3015,1,《པེ་》《སྣར་》,༽ལུག་ལྟར།,
,,3016,2,《པེ་》《སྣར་》,གྱུར།,
,,a,3,《པེ་》《སྣར་》,རྒྱུ།,
,,a,4,《པེ་》《སྣར་》,༼བ་དང་།,
,,a,5,《པེ་》《སྣར་》,ལས།,
,,a,6,《པེ་》《སྣར་》,༼པོ།,
,1293,3017,1,《པེ་》《སྣར་》,མདོ།,
,1294,3018,1,《པེ་》《སྣར་》,པོས།,
,,3019,2,《པེ་》《སྣར་》,མཐོང་བར།,
,,3020,3,《པེ་》《སྣར་》,ཆེར།,
,,3021,4,《པེ་》《སྣར་》,ཡངས།,
,,3022,5,《པེ་》《སྣར་》,༼ལས།,
,,3023,6,《པེ་》《སྣར་》,༼དང་།,
,,3024,7,《པེ་》《སྣར་》,༽དེ།,
,,3025,8,《པེ་》《སྣར་》,བསོས།,
,,3026,9,《པེ་》《སྣར་》,ལས།,
,,3027,10,《པེ་》《སྣར་》,འགྲུབ།,
,,3028,11,《པེ་》《སྣར་》,བསྒོམས།,
,,3029,12,《པེ་》《སྣར་》,ཀྱིས།,
,1295,3030,1,《པེ་》《སྣར་》,བས།,
,,3031,2,《པེ་》《སྣར་》,༼ཡང་།,
,a,3032,,,,
,a,3033,,,,
,1296,3034,1,《པེ་》《སྣར་》,༼རྣམ་པར།,
,,3035,2,《པེ་》,༼ཡང་།,
,,3036,3,《པེ་》《སྣར་》,ལ།,
,,3037,4,《པེ་》《སྣར་》,༼ཕྱིའི།,
,a,,5,《པེ་》《སྣར་》,བསྒྲུབས།,
,a,,6,《པེ་》《སྣར་》,པ།,
,1297,3038,1,《པེ་》《སྣར་》,བསྒོམ།,
,,3039,2,《པེ་》《སྣར་》,དང་།,
,,3040,3,《པེ་》《སྣར་》,༼ཀྱང་།,
,,3041,4,《པེ་》《སྣར་》,པ།,
,,3042,5,《པེ་》《སྣར་》,༽སུམ།,
,,3043,6,《པེ་》《སྣར་》,བསྒོམས།,
,,3044,7,《སྣར་》,བར།,
,,3045,8,《ཅོ་》,བར།,
,,3046,9,《ཅོ་》,པར།,
,,3047,10,《ཅོ་》,བོར།,
,,3048,11,《པེ་》《སྣར་》,ཅིང་།,
,,3049,12,《པེ་》,གིས།,
,1298,3050,1,《པེ་》《སྣར་》,༼ཐོབ་པ།,
,,3051,2,《པེ་》《སྣར་》,ཡོངས་སུ།,
,,3052,3,《པེ་》《སྣར་》,༽ཞི་གནས་ཀྱི་ཡན་ལག་ཡོངས་སུ་སྨིན་པར་འགྱུར་ལ།,
,,3053,4,《པེ་》《སྣར་》,རྟེན།,
,1299,3054,1,《པེ་》《སྣར་》,རྟོག,
,,3055,2,《པེ་》《སྣར་》,གོ་ཆ།,
,,3056,3,《པེ་》《སྣར་》,ཐོབ།,
,,3057,4,《སྣར་》,༼ཚོགས།,
,,3058,5,《པེ་》《སྣར་》,ལམ།,
,,3059,6,《པེ་》《སྣར་》,དེ།,
,1300,3060,1,《པེ་》《སྣར་》,པ།,
,,3061,2,《པེ་》《སྣར་》,ན།,
,,3062,3,《པེ་》《སྣར་》,པ།,
,,3063,4,《པེ་》《སྣར་》,༼པའི།,
,,3064,5,《པེ་》《སྣར་》,པར་གཏོགས།,
,,3065,6,《པེ་》《སྣར་》,བགེགས།,
,1301,3066,1,《པེ་》《སྣར་》,པས།,
,,3067,2,《པེ་》《སྣར་》,བགེགས།,
,,3068,3,《པེ་》《སྣར་》,ཀྱིས།,
,,3069,4,《སྣར་》,བསྒོམས།,
,,3070,5,《པེ་》《སྣར་》,བའི།,
,,3071,6,《པེ་》《སྣར་》,༼གང་།,
,,3072,7,《པེ་》《སྣར་》,སྤྱད།,
,,3073,8,《པེ་》《སྣར་》,རྟེན།,
,,3074,9,《པེ་》《སྣར་》,༼འགྱུར་བར།,
,1302,3075,1,《པེ་》《སྣར་》,སྙོམས།,
,,3076,2,《པེ་》《སྣར་》,འཆགས།,
,,3077,3,《པེ་》《སྣར་》,ཤོལ།,
,,3078,4,《པེ་》《སྣར་》,ལ།,
,1303,3079,1,《པེ་》《སྣར་》,ཀྱི།,
,,3080,2,《སྣར་》,སྔར།,
,,3081,3,《པེ་》《སྣར་》,འཐོན།,
,,3082,4,《པེ་》《སྣར་》,འཐོན།,
,,3083,5,《པེ་》《སྣར་》,རྟགས།,
,,3084,6,《པེ་》《སྣར་》,༼མི།,
,,3085,7,《སྣར་》,མི།,
,,3086,8,《སྣར་》,བརྟོག,
,1304,3087,1,《པེ་》《སྣར་》,སྙེད།,
,,3088,2,《པེ་》《སྣར་》,སྙོམས།,
,,3089,3,《སྣར་》,༼ལ།,
,,3090,4,《སྣར་》,སྲིད།,
,,3091,5,《པེ་》《སྣར་》,ཏེ།,
,1305,3092,1,《པེ་》《སྣར་》,༼ལ།,
,,3093,2,《པེ་》《སྣར་》,༼མི།,
,,3094,3,《པེ་》《སྣར་》,བསམ།,
,,3095,4,《པེ་》《སྣར་》,༼ཀྱི་མི།,
,,3096,5,《པེ་》《སྣར་》,བསམས།,
,,3097,6,《པེ་》《སྣར་》,ཅང་།,
,,3098,7,《པེ་》《སྣར་》,པས།,
,,3099,8,《པེ་》《སྣར་》,གནས།,
,,3100,9,《པེ་》《སྣར་》,པོ།,
,,3101,10,《པེ་》《སྣར་》,པ།,
,,3102,11,《པེ་》《སྣར་》,པ།,
,,3103,12,《པེ་》《སྣར་》,བསྒོམ་པ་ལ།,
,,3104,13,《པེ་》《སྣར་》,བསྒོམ་པ་ལ།,
,1306,3105,1,《པེ་》《སྣར་》,ཉིད།,
,,3106,2,《པེ་》《སྣར་》,ལ།,
,,3107,3,《སྣར་》,བརྩོད།,
,,3108,4,《པེ་》《སྣར་》,རྟོགས།,
,,3109,5,《པེ་》《སྣར་》,སྒོམ་པ་ལས།,
,,3110,6,《པེ་》《སྣར་》,སྤངས་པ།,
,1307,3111,1,《པེ་》《སྣར་》,པས།,
,,3112,2,《པེ་》《སྣར་》,ཐོབ།,
,,3113,3,《པེ་》《སྣར་》,སྤོང་།,
,,3114,4,《པེ་》《སྣར་》,བཟློག,
,1308,3115,1,《སྣར་》,སྙོམས།,
,,3116,2,《པེ་》《སྣར་》,༼དེ།,
,,3117,3,《པེ་》《སྣར་》,བསྡམས།,
,,3118,4,《པེ་》《སྣར་》,ཉེ་བའི།,
,,3119,5,《པེ་》《སྣར་》,པར།,
,1309,3120,1,《པེ་》《སྣར་》,བར།,
,,3121,2,《ཅོ》,པར།,
,1310,3122,1,《པེ་》《སྣར་》,སྤོང་བས།,
,,3123,2,《པེ་》《སྣར་》,༼དེ།,
,,3124,3,《པེ་》《སྣར་》,པར།,
,1311,3125,1,《པེ་》《སྣར་》,༽པ།,
,,3126,2,《སྣར་》,བཅད།,
,,3127,3,《པེ་》《སྣར་》,༼གནས།,
,,3128,4,《པེ་》《སྣར་》,བསྒོམས།,
,,3129,5,《པེ་》《སྣར་》,པས།,
,1312,3130,1,《པེ་》《སྣར་》,བཏང་།,
,,3131,2,《པེ་》《སྣར་》,རྒོད།,
,,3132,3,《པེ་》《སྣར་》,ཕྱས།,
,,3133,4,《པེ་》《སྣར་》,གཙེས།,
,,3134,5,《སྣར་》,གཏོན།,
,,3135,6,《པེ་》《སྣར་》,ལ།,
,,3136,7,《སྣར་》,བཞི།,
,1313,3137,1,《པེ་》《སྣར་》,སྨད།,
,,3138,2,《པེ་》《སྣར་》,༼དང་།,
,,3139,3,《པེ་》《སྣར་》,བརྟེན།,
,,3140,4,《སྣར་》,གྱུར་པའི།,
,,3141,5,《པེ་》《སྣར་》,དང་།,
,1314,3142,1,《སྣར་》,བསྒོམ།,
,,3143,2,《པེ་》《སྣར་》,༼ལ།,
,,3144,3,《པེ་》《སྣར་》,༼བརྟགས་ཤིང་།,
,,3145,4,《པེ་》《སྣར་》,༼ནོ།,
,,3146,5,《པེ་》《སྣར་》,ལ།,
,,3147,6,《པེ་》《སྣར་》,༼དེ།,
,,3148,7,《སྣར་》,༽པ།,
,,3149,8,《པེ་》《སྣར་》,ལ།,
,1315,3150,1,《པེ་》《སྣར་》,༼སེམས་ཀྱིས་སྡང་བར་མི་བྱེད་ཅིང་།,
,,3151,2,《པེ་》《སྣར་》,སྤྲོས།,
,,3152,3,《པེ་》《སྣར་》,༼ཡང་དག་པར་ཞུགས་པས་ཏིང་ངེ་འཛིན་ལ།,
,1316,3153,1,《པེ་》《སྣར་》,སྤངས་པ།,
,,3154,2,《སྣར་》,༽པ།,
,,3155,3,《པེ་》《སྣར་》,གྱིས།,
,,3156,4,《པེ་》《སྣར་》,རྟས།,
,,3157,5,《པེ་》《སྣར་》,བླའི།,
,1317,3158,1,《པེ་》《སྣར་》,རྣམས།,
,,3159,2,《སྣར་》,བསླབས།,
,,3160,3,《པེ་》《སྣར་》,པའི།,
,1318,3161,1,《པེ་》《སྣར་》,རྟོགས།,
,,3162,2,《པེ་》《སྣར་》,སྐྱོ།,
,,3163,3,《པེ་》《སྣར་》,དམིགས།,
,,3164,4,《པེ་》《སྣར་》,མ།,
,,3165,5,《པེ་》《སྣར་》,གིས།,
,,3166,6,《པེ་》《སྣར་》,གྱུར་པའི།,
,1319,3167,1,《པེ་》《སྣར་》,༽དུ།,
,,3168,2,《སྣར་》,པར།,
,,3169,3,《སྣར་》,སྙོམས།,
,,3170,4,《པེ་》《སྣར་》,དེ།,
,,3171,5,《པེ་》《སྣར་》,པས།,
,,3172,6,《པེ་》《སྣར་》,༼ནི།,
,,3173,7,《པེ་》《སྣར་》,༼ཡོངས་སུ།,
,,3174,8,《པེ་》《སྣར་》,༼ཕྱིར།,
,,3175,9,《པེ་》《སྣར་》,གིས།,
,1320,3176,1,《པེ་》《སྣར་》,པར།,
,,3177,2,《པེ་》《སྣར་》,བསྟན།,
,,3178,3,《པེ་》《སྣར་》,སྤྱོད་པ།,
,,3179,4,《པེ་》《སྣར་》,ཤིང་།,
,,3180,5,《པེ་》《སྣར་》,དེ།,
,,3181,6,《པེ་》《སྣར་》,པར།,
,,3182,7,《པེ་》《སྣར་》,བརྟེན།,
,1321,3183,1,《པེ་》《སྣར་》,༽ནི།,
,,3184,2,《པེ་》《སྣར་》,ཏོ།།,
,1322,3185,1,《པེ་》《སྣར་》,སེམས།,
,,3186,2,《པེ་》《སྣར་》,༼པ།,
,,3187,3,《པེ་》《སྣར་》,སྦྱོར་བའི།,
,1323,3188,1,《པེ་》《སྣར་》,བླ།,
,,3189,2,《སྣར་》,དག,
,,3190,3,《སྣར་》,༼པ།,
,,3191,4,《པེ་》《སྣར་》,འགྱུར་བ།,
,1324,3192,1,《པེ་》《སྣར་》,༼དེ་ལ།,
,,3193,2,《པེ་》《སྣར་》,དུ།,
,,3194,3,《པེ་》,པའི་འབའ།,《སྣར་》,པར་འབའ།
,,3195,4,《པེ་》《སྣར་》,རྒྱུ་བའི།,
,,3196,5,《པེ་》《སྣར་》,༽ལ།,
,1325,3197,1,《པེ་》《སྣར་》,༼སེམས།,
,,3198,2,《པེ་》《སྣར་》,བསྟེན།,
,,3199,3,《པེ་》《སྣར་》,གྱི།,
,,3200,4,《པེ་》《སྣར་》,བརྟག,
,,3201,5,《པེ་》《སྣར་》,༼ཡོངས་སུ།,
,1326,3202,1,《པེ་》《སྣར་》,བརྟག,
,,3203,2,《པེ་》《སྣར་》,བརྟག,
,1327,3204,1,《པེ་》《སྣར་》,རྟོག,
,,3205,2,《པེ་》《སྣར་》,སྐྱེད།,
,,3206,3,《པེ་》《སྣར་》,བཟོ།,
,,3207,4,《པེ་》《སྣར་》,པའི།,
,,3208,5,《པེ་》《སྣར་》,སྒྲུབ།,
,,3209,6,《པེ་》《སྣར་》,སྒོམ།,
,,3210,7,《པེ་》《སྣར་》,པ།,
,,3211,8,《པེ་》,བ།,
,,3212,9,《པེ་》《སྣར་》,པའི།,
,1328,3213,1,《པེ་》《སྣར་》,འགྲུས།,
,,3214,2,《པེ་》《སྣར་》,སྟེན།,
,,3215,3,《པེ་》《སྣར་》,༼པ།,
,,3216,4,《པེ་》《སྣར་》,སྒོམ།,
,,3217,5,《པེ་》《སྣར་》,སྒོམ།,
,1329,3218,1,《པེ་》,སྤོབ།,《སྣར་》,སློབ།
,,3219,2,《པེ་》《སྣར་》,༼པའི།,
,,3220,3,《པེ་》《སྣར་》,བགེགས།,
,,3221,4,《པེ་》《སྣར་》,བསྐྱེད།,
,,3222,5,《པེ་》《སྣར་》,གྱིས།,
,,3223,6,《པེ་》《སྣར་》,བཅུ།,
,1330,3224,1,《པེ་》《སྣར་》,ལས།,
,,3225,2,《པེ་》《སྣར་》,ལས།,
,,3226,3,《པེ་》《སྣར་》,གནས།,
,,3227,4,《པེ་》《སྣར་》,ཀྱིས།,
,,3228,5,《པེ་》,རྟེན།,《སྣར་》,རྟོག
,,3229,6,《པེ་》《སྣར་》,གྲུབ།,
,,3230,7,《པེ་》《སྣར་》,ལས།,
,1331,3231,1,《པེ་》《སྣར་》,པའི།,
,,3232,2,《སྣར་》,དང་།,
,,3233,3,《པེ་》《སྣར་》,༼འདི།,
,1332,3234,1,《པེ་》《སྣར་》,པའི་བསྒོམ།,
,,3235,2,《པེ་》《སྣར་》,བསྒོམ།,
,,3236,3,《པེ་》《སྣར་》,བྱ་སྟེ། རིག་པ།,
,,3237,4,《པེ་》《སྣར་》,༼ལ།,
,,3238,5,《པེ་》《སྣར་》,ལས།,
,1333,3239,1,《པེ་》《སྣར་》,ལས།,
,,3240,2,《པེ་》《སྣར་》,བརྙེས།,
,,3241,3,《པེ་》,དེ།,《སྣར་》,པ་དེ།
,,3242,4,《པེ་》《སྣར་》,མཉན།,
,,3243,5,《པེ་》《སྣར་》,བྱེད།,
,1334,3244,1,《པེ་》《སྣར་》,རྟེན།,
,,3245,2,《པེ་》《སྣར་》,མཉན།,
,,3246,3,《པེ་》《སྣར་》,ཐོབ།,
,,3247,4,《པེ་》《སྣར་》,༼དུ།,
,,3248,5,《པེ་》《སྣར་》,བསྒོམ།,
,,3249,6,《པེ་》《སྣར་》,༽གསུམ་པ་དང་།,
,1335,3250,1,《པེ་》《སྣར་》,ལྟར།,
,,3251,2,《པེ་》《སྣར་》,༼ལ།,
,,3252,3,《པེ་》《སྣར་》,བརྟེན།,
,,3253,4,《སྣར་》,༼སྟེ།,
,,3254,5,《པེ་》《སྣར་》,དམན།,
,,3255,6,《པེ་》《སྣར་》,པ་ན།,
,,3256,7,《པེ་》《སྣར་》,རོ།།,
,1336,3257,1,《པེ་》《སྣར་》,ལྟ།,
,,3258,2,《པེ་》《སྣར་》,རྣམ་པར་གདགས།,
,,3259,3,《པེ་》《སྣར་》,༽རང་སངས་རྒྱས་ཀྱི་ས་དང་།,
,,3260,4,《པེ་》《སྣར་》,༽སྟེ།,
,,3261,5,《པེ་》《སྣར་》,ས།,
,,3262,6,《པེ་》《སྣར་》,༽ཡང་།,
,1337,3263,1,《པེ་》《སྣར་》,༽འདོད།,
,,3264,2,《སྣར་》,པ།,
,,3265,3,《པེ་》《སྣར་》,༼དེའི།,
,,3266,4,《པེ་》《སྣར་》,པ་དང་།,
,,3267,5,《པེ་》《སྣར་》,སེམས་ཅན།,
,,3268,6,《པེ་》《སྣར་》,སྣམས།,
,,3269,7,《པེ་》《སྣར་》,ལྕེ།,
,,3270,8,《པེ་》,༼བྱ།,
,,3271,9,《པེ་》《སྣར་》,༼ལ།,
,,3272,10,《པེ་》《སྣར་》,ཀྱི།,
,,3273,11,《པེ་》《སྣར་》,༼ནི།,
,,3274,12,《པེ་》《སྣར་》,པོར།,
,1338,3275,1,《པེ་》《སྣར་》,༼ན།,
,,3276,2,《པེ་》《སྣར་》,ཤེས།,
,,3277,3,《པེ་》《སྣར་》,པའམ།,
,,3278,4,《པེ་》《སྣར་》,ནི།,
,,3279,5,《པེ་》《སྣར་》,༼ནི།,
,,3280,6,《པེ་》《སྣར་》,༽པ།,
,,3281,7,《སྣར་》,བཟུང་།,
,,3282,8,《པེ་》《སྣར་》,ཁམས།,
